target_id	length	eff_length	est_counts	tpm
AT3G01730.1	430	386.118	0	0
AT3G01740.1	821	777.118	1	22.1327
AT3G01750.1	2666	2622.12	0	0
AT3G01760.1	1368	1324.12	0	0
AT3G01770.1	2288	2244.12	0	0
AT3G01780.1	3823	3779.12	3	13.6538
AT3G01790.1	884	840.118	0.998756	20.4475
AT3G01800.1	1360	1316.12	1	13.0685
AT3G01810.1	3182	3138.12	0	0
AT3G01820.1	1120	1076.12	0	0
AT3G01830.1	1080	1036.12	0	0
AT3G01840.1	1979	1935.12	0	0
AT3G01850.1	1056	1012.12	0	0
AT3G01860.1	1129	1085.12	1	15.8506
AT3G01870.1	2095	2051.12	0	0
AT3G01880.1	1779	1735.12	0	0
AT3G01890.1	1898	1854.12	2	18.553
AT3G01900.1	1491	1447.12	0	0
AT3G01910.1	1564	1520.12	6.66719	75.4375
AT3G01920.1	1061	1017.12	0	0
AT3G01930.2	2055	2011.12	0	0
AT3G01940.1	223	179.118	0	0
AT3G01950.1	389	345.118	1	49.8373
AT3G01960.1	417	373.118	0	0
AT3G01961.1	171	127.126	0	0
AT3G01970.1	914	870.118	0	0
AT3G01980.3	1221	1177.12	0	0
AT3G01990.1	1617	1573.12	0	0
AT3G02000.1	748	704.118	0	0
AT3G02010.1	2478	2434.12	0	0
AT3G02020.1	2195	2151.12	0	0
AT3G02030.1	2641	2597.12	0	0
AT3G02040.1	1525	1481.12	2	23.2254
AT3G02050.1	2779	2735.12	1	6.28849
AT3G02060.1	2917	2873.12	0.00168621	0.0100944
AT3G02065.2	1829	1785.12	0	0
AT3G02070.1	1142	1098.12	0	0
AT3G02080.1	803	759.118	3	67.9726
AT3G02090.2	2060	2016.12	2.18249	18.6191
AT3G02100.1	1395	1351.12	0	0
AT3G02110.1	1647	1603.12	2	21.4579
AT3G02120.1	542	498.118	0	0
AT3G02125.1	1298	1254.12	0	0
AT3G02130.1	3680	3636.12	2	9.4605
AT3G02140.1	1222	1178.12	6	87.5961
AT3G02150.2	1432	1388.12	0	0
AT3G02160.1	1700	1656.12	0	0
AT3G02170.1	3300	3256.12	5	26.4114
AT3G02180.1	675	631.118	6.84793e-05	0.00186625
AT3G02190.1	404	360.118	0	0
AT3G02200.2	1596	1552.12	0.444286	4.92334
AT3G02210.1	1684	1640.12	0	0
AT3G02220.1	923	879.118	1	19.5648
AT3G02230.1	1387	1343.12	0	0
AT3G02240.1	478	434.118	0	0
AT3G02242.1	336	292.118	0	0
AT3G02250.1	2608	2564.12	2	13.4157
AT3G02260.1	15465	15421.1	19	21.1914
AT3G02270.1	2031	1987.12	0	0
AT3G02280.1	2201	2157.12	0	0
AT3G02290.1	1451	1407.12	1.77275e-08	2.1669e-07
AT3G02300.1	1832	1788.12	1	9.61891
AT3G02310.1	1415	1371.12	0	0
AT3G02315.1	74	38.6548	0	0
AT3G02320.1	2158	2114.12	0	0
AT3G02330.1	2712	2668.12	1	6.4464
AT3G02335.1	72	37.3128	0	0
AT3G02340.1	1440	1396.12	0	0
AT3G02350.1	2224	2180.12	2	15.7787
AT3G02360.2	1929	1885.12	0	0
AT3G02370.2	751	707.118	1	24.3237
AT3G02380.1	1315	1271.12	0	0
AT3G02390.2	488	444.118	0	0
AT3G02400.1	1758	1714.12	0	0
AT3G02410.1	1340	1296.12	0	0
AT3G02420.1	1410	1366.12	1	12.5902
AT3G02430.1	830	786.118	0	0
AT3G02440.1	1122	1078.12	0	0
AT3G02450.1	2238	2194.12	1	7.83903
AT3G02460.1	1896	1852.12	0	0
AT3G02468.1	1876	1832.12	0	0
AT3G02470.1	1953	1909.12	0	0
AT3G02480.1	449	405.118	0	0
AT3G02490.1	2401	2357.12	0	0
AT3G02493.1	415	371.118	0	0
AT3G02500.1	1001	957.118	0	0
AT3G02510.1	1569	1525.12	0	0
AT3G02515.1	886	842.118	0	0
AT3G02520.1	1245	1201.12	0	0
AT3G02530.1	1965	1921.12	0	0
AT3G02540.1	1738	1694.12	1.37179e-06	1.39272e-05
AT3G02550.1	1382	1338.12	0	0
AT3G02555.1	969	925.118	0	0
AT3G02560.1	910	866.118	3.58543	71.201
AT3G02570.1	1533	1489.12	2	23.1006
AT3G02580.1	1171	1127.12	1	15.2599
AT3G02590.1	840	796.118	0	0
AT3G02600.1	1538	1494.12	0	0
AT3G02610.1	1444	1400.12	0	0
AT3G02620.1	1332	1288.12	1	13.3526
AT3G02630.1	1671	1627.12	2	21.1414
AT3G02640.1	825	781.118	0	0
AT3G02645.1	1590	1546.12	0	0
AT3G02650.1	2057	2013.12	0	0
AT3G02660.1	1738	1694.12	0	0
AT3G02670.1	847	803.118	0	0
AT3G02680.1	1855	1811.12	0	0
AT3G02690.1	1458	1414.12	1.38663	16.8654
AT3G02700.1	1081	1037.12	1.61337	26.7565
AT3G02710.1	1829	1785.12	2	19.2702
AT3G02715.1	82	44.3181	0	0
AT3G02720.1	1556	1512.12	1	11.3746
AT3G02730.1	793	749.118	9	206.64
AT3G02740.1	1677	1633.12	0	0
AT3G02750.3	2276	2232.12	2	15.4112
AT3G02760.1	2881	2837.12	0	0
AT3G02770.1	761	717.118	3	71.9536
AT3G02780.1	1036	992.118	6	104.018
AT3G02790.1	577	533.118	1	32.2626
AT3G02800.1	961	917.118	1	18.7541
AT3G02810.1	2146	2102.12	0	0
AT3G02820.1	1052	1008.12	0	0
AT3G02830.1	1695	1651.12	4	41.6681
AT3G02832.1	943	899.118	0	0
AT3G02840.1	1278	1234.12	0	0
AT3G02850.1	2595	2551.12	0	0
AT3G02860.2	1288	1244.12	0	0
AT3G02870.1	1209	1165.12	0.00685813	0.101241
AT3G02875.1	1624	1580.12	0	0
AT3G02880.1	2352	2308.12	3	22.3556
AT3G02885.1	640	596.118	0	0
AT3G02890.1	3515	3471.12	0	0
AT3G02900.1	732	688.118	1	24.9953
AT3G02910.1	1108	1064.12	0	0
AT3G02920.2	1262	1218.12	0	0
AT3G02930.1	2421	2377.12	1	7.23555
AT3G02940.1	1231	1187.12	0	0
AT3G02950.1	1135	1091.12	0	0
AT3G02960.1	741	697.118	0	0
AT3G02970.1	1159	1115.12	0	0
AT3G02980.1	744	700.118	0	0
AT3G02990.1	1864	1820.12	0	0
AT3G03000.1	845	801.118	1	21.4697
AT3G03010.1	950	906.118	1	18.9818
AT3G03020.1	779	735.118	0	0
AT3G03030.1	1842	1798.12	0	0
AT3G03040.1	1748	1704.12	2	20.1861
AT3G03050.1	4206	4162.12	2	8.2649
AT3G03060.1	2243	2199.12	0	0
AT3G03070.1	714	670.118	1	25.6667
AT3G03080.1	1076	1032.12	0	0
AT3G03090.1	1995	1951.12	0	0
AT3G03100.1	736	692.118	0	0
AT3G03110.1	3475	3431.12	1	5.01287
AT3G03120.1	1172	1128.12	0	0
AT3G03130.1	1793	1749.12	0	0
AT3G03140.1	3189	3145.12	1	5.46871
AT3G03150.1	692	648.118	1	26.538
AT3G03160.1	700	656.118	1	26.2144
AT3G03170.1	792	748.118	1	22.9907
AT3G03180.1	629	585.118	0	0
AT3G03190.1	798	754.118	0	0
AT3G03200.1	1440	1396.12	0	0
AT3G03210.1	1540	1496.12	1	11.4963
AT3G03220.1	1174	1130.12	0	0
AT3G03230.1	1091	1047.12	0	0
AT3G03240.1	1243	1199.12	0	0
AT3G03250.1	1926	1882.12	2	18.277
AT3G03260.1	2345	2301.12	0	0
AT3G03270.1	719	675.118	1	25.4767
AT3G03272.1	781	737.118	0	0
AT3G03280.1	929	885.118	0	0
AT3G03290.1	825	781.118	0	0
AT3G03300.1	4824	4780.12	0	0
AT3G03305.1	2493	2449.12	0	0
AT3G03310.1	1635	1591.12	0	0
AT3G03320.1	1067	1023.12	0	0
AT3G03330.1	1288	1244.12	0	0
AT3G03340.1	1643	1599.12	0	0
AT3G03341.1	519	475.118	0	0
AT3G03350.2	1429	1385.12	0	0
AT3G03360.1	1732	1688.12	0	0
AT3G03370.2	1171	1127.12	0	0
AT3G03380.1	3602	3558.12	3	14.5018
AT3G03400.1	414	370.118	0	0
AT3G03405.1	582	538.118	0	0
AT3G03410.1	396	352.118	0	0
AT3G03420.1	1047	1003.12	1	17.1463
AT3G03430.1	260	216.118	0	0
AT3G03440.1	1558	1514.12	0	0
AT3G03450.1	2070	2026.12	0	0
AT3G03456.1	102	60.4515	0	0
AT3G03460.1	1258	1214.12	0	0
AT3G03470.1	1768	1724.12	3	29.9279
AT3G03480.1	1502	1458.12	0	0
AT3G03490.1	1013	969.118	0	0
AT3G03500.1	819	775.118	0	0
AT3G03510.1	1669	1625.12	0	0
AT3G03520.1	1780	1736.12	0	0
AT3G03530.1	1877	1833.12	0	0
AT3G03540.1	1566	1522.12	0	0
AT3G03550.1	1483	1439.12	0	0
AT3G03560.1	1809	1765.12	1	9.74425
AT3G03570.1	2325	2281.12	2	15.0801
AT3G03580.1	2841	2797.12	0	0
AT3G03590.1	929	885.118	0	0
AT3G03600.1	919	875.118	0	0
AT3G03610.1	1251	1207.12	0	0
AT3G03620.1	1738	1694.12	0	0
AT3G03626.1	129	85.5109	0	0
AT3G03630.1	1634	1590.12	1	10.8167
AT3G03640.1	1747	1703.12	2	20.198
AT3G03650.1	1909	1865.12	0	0
AT3G03660.2	900	856.118	0	0
AT3G03670.1	1172	1128.12	0	0
AT3G03680.1	3308	3264.12	0	0
AT3G03690.1	1427	1383.12	2	24.871
AT3G03700.1	1680	1636.12	0	0
AT3G03702.1	1451	1407.12	1	12.2234
AT3G03710.1	3103	3059.12	2	11.2449
AT3G03720.1	2664	2620.12	0	0
AT3G03726.1	870	826.118	0	0
AT3G03730.1	1182	1138.12	0	0
AT3G03740.1	1627	1583.12	1	10.8645
AT3G03750.2	1672	1628.12	0	0
AT3G03760.1	1058	1014.12	0	0
AT3G03770.1	2895	2851.12	4.55624e-07	2.74861e-06
AT3G03773.2	965	921.118	0	0
AT3G03776.1	534	490.118	0	0
AT3G03780.1	2617	2573.12	0.000114324	0.000764186
AT3G03790.3	3932	3888.12	1	4.42367
AT3G03800.1	1035	991.118	0	0
AT3G03810.1	2867	2823.12	1	6.09247
AT3G03820.1	291	247.118	0	0
AT3G03826.1	228	184.118	0	0
AT3G03828.1	431	387.118	0	0
AT3G03830.1	505	461.118	0	0
AT3G03840.1	727	683.118	0	0
AT3G03845.1	72	37.3128	0	0
AT3G03847.1	396	352.118	0	0
AT3G03850.1	631	587.118	0	0
AT3G03852.1	72	37.3128	0	0
AT3G03855.1	3791	3747.12	0	0
AT3G03860.1	1505	1461.12	0	0
AT3G03870.2	1334	1290.12	0	0
AT3G03880.1	1007	963.118	0	0
AT3G03890.1	1654	1610.12	0	0
AT3G03900.1	627	583.118	0	0
AT3G03910.1	1479	1435.12	0	0
AT3G03920.1	838	794.118	5	108.295
AT3G03930.1	888	844.118	0	0
AT3G03940.1	2862	2818.12	4	24.4131
AT3G03950.3	1771	1727.12	0	0
AT3G03960.1	2111	2067.12	2	16.6413
AT3G03970.1	1946	1902.12	0	0
AT3G03980.1	983	939.118	0	0
AT3G03990.1	1139	1095.12	3	47.1175
AT3G04000.1	1056	1012.12	0	0
AT3G04010.1	1733	1689.12	0	0
AT3G04020.1	1056	1012.12	0	0
AT3G04030.3	1346	1302.12	0	0
AT3G04040.1	765	721.118	0	0
AT3G04050.1	1533	1489.12	0	0
AT3G04060.1	1487	1443.12	0	0
AT3G04070.1	1254	1210.12	0	0
AT3G04080.1	2072	2028.12	0	0
AT3G04090.1	1100	1056.12	1	16.2858
AT3G04100.1	624	580.118	0	0
AT3G04110.1	2629	2585.12	0	0
AT3G04120.1	1543	1499.12	19.5209	223.968
AT3G04130.1	2225	2181.12	1	7.88575
AT3G04140.1	2280	2236.12	0	0
AT3G04150.2	805	761.118	0	0
AT3G04160.2	2610	2566.12	0	0
AT3G04170.1	877	833.118	0	0
AT3G04180.1	819	775.118	0	0
AT3G04181.1	391	347.118	0	0
AT3G04184.1	162	118.138	0	0
AT3G04190.1	767	723.118	0	0
AT3G04200.1	841	797.118	0	0
AT3G04210.1	1940	1896.12	11	99.7814
AT3G04220.1	2604	2560.12	0	0
AT3G04230.1	670	626.118	2	54.9409
AT3G04240.1	3337	3293.12	0	0
AT3G04250.1	879	835.118	0	0
AT3G04260.1	2941	2897.12	4	23.7474
AT3G04270.1	177	133.122	0	0
AT3G04280.1	835	791.118	0	0
AT3G04290.1	1494	1450.12	2	23.7219
AT3G04300.1	723	679.118	0	0
AT3G04310.1	810	766.118	1	22.4505
AT3G04320.1	871	827.118	0	0
AT3G04330.1	609	565.118	0	0
AT3G04340.1	4106	4062.12	5	21.1709
AT3G04350.1	2256	2212.12	0	0
AT3G04360.1	1307	1263.12	0	0
AT3G04370.1	1134	1090.12	0	0
AT3G04380.1	2084	2040.12	0	0
AT3G04390.1	240	196.118	0	0
AT3G04400.1	837	793.118	8.91144	193.256
AT3G04410.1	231	187.118	0	0
AT3G04420.1	1295	1251.12	0	0
AT3G04430.1	597	553.118	0	0
AT3G04440.1	1612	1568.12	0	0
AT3G04445.1	883	839.118	0	0
AT3G04450.1	1410	1366.12	0	0
AT3G04460.1	1723	1679.12	1	10.2433
AT3G04470.1	2909	2865.12	5	30.0158
AT3G04480.1	2592	2548.12	1	6.74998
AT3G04485.1	878	834.118	0	0
AT3G04490.1	3687	3643.12	1	4.72116
AT3G04500.1	1101	1057.12	1	16.2704
AT3G04510.1	1323	1279.12	0	0
AT3G04520.1	1316	1272.12	0	0
AT3G04525.1	73	37.9801	0	0
AT3G04530.1	1036	992.118	0	0
AT3G04540.1	297	253.118	0	0
AT3G04545.1	246	202.118	0	0
AT3G04550.1	1515	1471.12	10	116.916
AT3G04560.1	1470	1426.12	0	0
AT3G04570.1	1343	1299.12	0	0
AT3G04580.1	3104	3060.12	0	0
AT3G04590.2	1665	1621.12	0	0
AT3G04600.1	1558	1514.12	0.00805515	0.0915031
AT3G04605.1	3727	3683.12	1	4.66989
AT3G04610.1	2058	2014.12	1	8.5396
AT3G04620.1	759	715.118	0	0
AT3G04630.1	1305	1261.12	0	0
AT3G04640.1	778	734.118	0	0
AT3G04650.1	1773	1729.12	3	29.8414
AT3G04660.1	1241	1197.12	0	0
AT3G04670.1	1824	1780.12	0	0
AT3G04680.1	1801	1757.12	0	0
AT3G04690.1	2755	2711.12	0	0
AT3G04700.1	1073	1029.12	0.278318	4.65156
AT3G04710.3	2499	2455.12	1.72168	12.0615
AT3G04715.1	909	865.118	0	0
AT3G04717.1	243	199.118	0	0
AT3G04720.1	837	793.118	0	0
AT3G04721.1	171	127.126	0	0
AT3G04730.1	1279	1235.12	4	55.7024
AT3G04732.1	159	115.146	0	0
AT3G04735.1	318	274.118	0	0
AT3G04740.1	5501	5457.12	3	9.45541
AT3G04750.1	1986	1942.12	0	0
AT3G04760.1	2304	2260.12	3	22.8303
AT3G04765.1	160	116.143	0	0
AT3G04770.1	1211	1167.12	0	0
AT3G04780.1	808	764.118	1	22.5093
AT3G04790.1	1928	1884.12	11	100.417
AT3G04800.1	567	523.118	0	0
AT3G04810.1	2229	2185.12	1	7.87132
AT3G04820.1	2377	2333.12	1	7.372
AT3G04830.1	1206	1162.12	0	0
AT3G04840.1	1074	1030.12	9	150.272
AT3G04850.1	2385	2341.12	0	0
AT3G04854.1	111	68.4893	0	0
AT3G04855.1	135	91.3627	0	0
AT3G04860.1	1437	1393.12	0	0
AT3G04870.1	1999	1955.12	9.99588	87.9368
AT3G04880.1	1105	1061.12	4	64.8363
AT3G04890.2	868	824.118	2.73774e-08	5.7138e-07
AT3G04900.1	627	583.118	0	0
AT3G04903.1	264	220.118	0	0
AT3G04910.1	2706	2662.12	0	0
AT3G04920.1	739	695.118	1	24.7436
AT3G04930.1	1895	1851.12	0	0
AT3G04940.1	1369	1325.12	3	38.9394
AT3G04943.1	246	202.118	0	0
AT3G04945.1	231	187.118	0	0
AT3G04950.1	954	910.118	0	0
AT3G04960.3	2030	1986.12	0	0
AT3G04970.1	1420	1376.12	1	12.4987
AT3G04980.1	3498	3454.12	0	0
AT3G04990.1	684	640.118	0	0
AT3G04997.1	132	88.4292	0	0
AT3G05000.1	850	806.118	1	21.3365
AT3G05010.1	1270	1226.12	0	0
AT3G05020.1	721	677.118	0	0
AT3G05030.1	2146	2102.12	0	0
AT3G05040.1	3919	3875.12	0	0
AT3G05050.1	2422	2378.12	3	21.6975
AT3G05060.1	2016	1972.12	1	8.72146
AT3G05070.1	804	760.118	0	0
AT3G05080.1	374	330.118	0	0
AT3G05090.1	2966	2922.12	3	17.6582
AT3G05100.1	1406	1362.12	0	0
AT3G05110.1	1119	1075.12	0	0
AT3G05120.1	1740	1696.12	0	0
AT3G05130.1	1905	1861.12	0	0
AT3G05140.1	2043	1999.12	0	0
AT3G05150.1	1640	1596.12	0	0
AT3G05152.1	694	650.118	0	0
AT3G05155.1	1287	1243.12	0	0
AT3G05160.1	1691	1647.12	2	20.8847
AT3G05165.1	1619	1575.12	0	0
AT3G05170.1	1297	1253.12	0	0
AT3G05180.1	1363	1319.12	0	0
AT3G05190.1	2147	2103.12	0	0
AT3G05193.1	153	109.168	0	0
AT3G05200.1	1749	1705.12	5	50.4357
AT3G05210.1	1505	1461.12	0	0
AT3G05220.1	2096	2052.12	0	0
AT3G05230.1	833	789.118	0	0
AT3G05240.1	1698	1654.12	0	0
AT3G05250.1	957	913.118	0	0
AT3G05260.1	1137	1093.12	0	0
AT3G05270.1	1954	1910.12	0	0
AT3G05280.1	1180	1136.12	0	0
AT3G05290.1	1296	1252.12	1	13.7365
AT3G05300.1	466	422.118	0	0
AT3G05310.1	1947	1903.12	0	0
AT3G05320.1	1446	1402.12	3	36.8009
AT3G05327.1	956	912.118	0	0
AT3G05330.1	1950	1906.12	1	9.02345
AT3G05340.1	2704	2660.12	0	0
AT3G05345.1	777	733.118	1	23.4611
AT3G05350.1	2297	2253.12	1	7.63376
AT3G05360.1	2554	2510.12	0	0
AT3G05370.1	2706	2662.12	0	0
AT3G05380.2	3610	3566.12	0.794816	3.83348
AT3G05390.1	1684	1640.12	0	0
AT3G05400.1	1711	1667.12	0	0
AT3G05410.2	1005	961.118	0	0
AT3G05415.1	5052	5008.12	0	0
AT3G05420.2	2315	2271.12	1	7.57325
AT3G05425.1	132	88.4292	0	0
AT3G05430.1	3053	3009.12	0	0
AT3G05440.1	369	325.118	0	0
AT3G05450.1	1323	1279.12	0	0
AT3G05460.1	617	573.118	0	0
AT3G05470.1	2655	2611.12	0	0
AT3G05480.3	1553	1509.12	0	0
AT3G05490.1	707	663.118	1	25.9377
AT3G05500.1	1060	1016.12	1	16.9269
AT3G05510.1	1726	1682.12	0	0
AT3G05520.2	1213	1169.12	0	0
AT3G05525.1	72	37.3128	0	0
AT3G05530.1	1653	1609.12	5	53.4447
AT3G05540.1	507	463.118	0	0
AT3G05545.1	1893	1849.12	4	37.2064
AT3G05550.1	294	250.118	0	0
AT3G05560.1	783	739.118	5	116.353
AT3G05570.1	502	458.118	0	0
AT3G05580.1	1596	1552.12	2	22.1629
AT3G05590.1	857	813.118	7	148.07
AT3G05600.1	1296	1252.12	0	0
AT3G05602.1	123	79.7311	0	0
AT3G05610.1	2411	2367.12	0	0
AT3G05620.1	1632	1588.12	0	0
AT3G05625.1	1125	1081.12	2	31.8185
AT3G05630.1	3505	3461.12	0	0
AT3G05640.1	1737	1693.12	0	0
AT3G05650.1	2894	2850.12	1	6.03475
AT3G05660.1	3043	2999.12	0	0
AT3G05670.1	3090	3046.12	2	11.2929
AT3G05675.2	1927	1883.12	0	0
AT3G05680.2	6904	6860.12	0.00114072	0.00286002
AT3G05685.1	543	499.118	0	0
AT3G05690.1	1464	1420.12	0	0
AT3G05700.1	1265	1221.12	0	0
AT3G05710.2	1584	1540.12	0	0
AT3G05720.1	1587	1543.12	0	0
AT3G05725.1	590	546.118	0	0
AT3G05727.1	511	467.118	0	0
AT3G05730.1	573	529.118	1	32.5065
AT3G05740.1	2060	2016.12	0	0
AT3G05741.1	803	759.118	0	0
AT3G05746.1	159	115.146	0	0
AT3G05750.1	2900	2856.12	0	0
AT3G05755.1	72	37.3128	0	0
AT3G05760.1	818	774.118	0	0
AT3G05770.1	1548	1504.12	0	0
AT3G05780.1	2775	2731.12	0	0
AT3G05790.1	2829	2785.12	0	0
AT3G05800.1	991	947.118	0	0
AT3G05810.1	685	641.118	0	0
AT3G05820.1	2108	2064.12	0	0
AT3G05830.2	1268	1224.12	0	0
AT3G05835.1	74	38.6548	0	0
AT3G05840.2	1672	1628.12	4	42.2568
AT3G05850.1	2572	2528.12	0	0
AT3G05858.1	530	486.118	0	0
AT3G05860.1	783	739.118	0	0
AT3G05870.1	592	548.118	0	0
AT3G05880.1	495	451.118	3	114.381
AT3G05890.1	366	322.118	0	0
AT3G05900.1	2355	2311.12	9	66.9796
AT3G05905.1	2513	2469.12	0	0
AT3G05910.1	1819	1775.12	3	29.0681
AT3G05920.1	646	602.118	0	0
AT3G05930.1	926	882.118	0	0
AT3G05932.1	1159	1115.12	0	0
AT3G05935.1	638	594.118	0	0
AT3G05936.1	758	714.118	0	0
AT3G05937.1	874	830.118	0	0
AT3G05940.1	1858	1814.12	0	0
AT3G05950.1	796	752.118	0	0
AT3G05960.1	1524	1480.12	0	0
AT3G05970.1	2354	2310.12	4	29.7816
AT3G05975.1	570	526.118	0	0
AT3G05980.1	1150	1106.12	0	0
AT3G05990.1	1956	1912.12	0	0
AT3G06000.1	636	592.118	0	0
AT3G06010.1	3710	3666.12	0	0
AT3G06019.1	111	68.4893	0	0
AT3G06020.1	903	859.118	0	0
AT3G06030.1	2246	2202.12	0	0
AT3G06035.1	782	738.118	0	0
AT3G06040.1	864	820.118	0	0
AT3G06050.1	896	852.118	4	80.7388
AT3G06060.1	1337	1293.12	0	0
AT3G06070.1	781	737.118	5	116.669
AT3G06080.2	2122	2078.12	0	0
AT3G06090.1	240	196.118	0	0
AT3G06100.1	1204	1160.12	0	0
AT3G06105.1	71	36.6528	0	0
AT3G06110.2	741	697.118	0	0
AT3G06120.1	823	779.118	0	0
AT3G06125.1	513	469.118	0	0
AT3G06130.1	1865	1821.12	4	37.7784
AT3G06140.1	1469	1425.12	0	0
AT3G06142.1	150	106.184	0	0
AT3G06145.1	727	683.118	1	25.1783
AT3G06150.1	2188	2144.12	0	0
AT3G06160.2	1253	1209.12	0	0
AT3G06170.1	1545	1501.12	3	34.3739
AT3G06180.1	960	916.118	0	0
AT3G06190.1	1845	1801.12	0	0
AT3G06200.1	1335	1291.12	2	26.6432
AT3G06210.1	2697	2653.12	0	0
AT3G06220.1	723	679.118	0	0
AT3G06230.1	882	838.118	0	0
AT3G06240.1	1708	1664.12	0	0
AT3G06250.1	3015	2971.12	0	0
AT3G06260.1	1387	1343.12	0	0
AT3G06270.1	1820	1776.12	0	0
AT3G06280.1	597	553.118	0	0
AT3G06290.1	5175	5131.12	0	0
AT3G06300.1	1191	1147.12	0	0
AT3G06310.1	754	710.118	0	0
AT3G06320.1	442	398.118	0	0
AT3G06330.1	1591	1547.12	1	11.1173
AT3G06335.1	72	37.3128	0	0
AT3G06340.1	2588	2544.12	0	0
AT3G06350.1	2096	2052.12	1	8.38146
AT3G06360.1	545	501.118	0	0
AT3G06370.1	2207	2163.12	0	0
AT3G06380.1	1596	1552.12	1	11.0815
AT3G06390.1	853	809.118	0	0
AT3G06400.3	3452	3408.12	0	0
AT3G06410.1	1881	1837.12	1	9.36236
AT3G06420.1	712	668.118	0	0
AT3G06430.1	1769	1725.12	3	29.9106
AT3G06433.1	3444	3400.12	0	0
AT3G06435.1	1664	1620.12	0	0
AT3G06437.1	1459	1415.12	0	0
AT3G06440.1	2282	2238.12	0	0
AT3G06450.1	2595	2551.12	0	0
AT3G06455.1	1488	1444.12	0	0
AT3G06460.1	1056	1012.12	0	0
AT3G06470.1	1092	1048.12	0	0
AT3G06480.1	3605	3561.12	2	9.65975
AT3G06483.1	1575	1531.12	2	22.4669
AT3G06490.1	1764	1720.12	0	0
AT3G06500.1	2459	2415.12	1	7.1217
AT3G06510.2	2180	2136.12	0	0
AT3G06520.1	1401	1357.12	0	0
AT3G06530.2	6917	6873.12	0	0
AT3G06540.1	2016	1972.12	1	8.72146
AT3G06545.1	576	532.118	0	0
AT3G06550.2	2329	2285.12	0	0
AT3G06560.1	1790	1746.12	0	0
AT3G06570.1	1249	1205.12	2	28.5445
AT3G06580.1	1885	1841.12	3	28.026
AT3G06590.1	992	948.118	0	0
AT3G06600.1	734	690.118	0	0
AT3G06610.1	670	626.118	2	54.9409
AT3G06620.1	3227	3183.12	1	5.40343
AT3G06630.1	2025	1981.12	0	0
AT3G06640.1	2374	2330.12	0	0
AT3G06650.1	2203	2159.12	4	31.8644
AT3G06660.1	1755	1711.12	0	0
AT3G06665.1	72	37.3128	0	0
AT3G06670.2	3376	3332.12	8.89263e-05	0.000459021
AT3G06680.1	402	358.118	0	0
AT3G06690.1	727	683.118	0	0
AT3G06700.1	463	419.118	0	0
AT3G06710.1	1509	1465.12	0	0
AT3G06720.1	2330	2286.12	1.16323e-05	8.75165e-05
AT3G06730.1	908	864.118	3	59.7132
AT3G06740.1	896	852.118	0	0
AT3G06750.1	693	649.118	1	26.4971
AT3G06760.2	1119	1075.12	0	0
AT3G06770.2	1855	1811.12	2	18.9935
AT3G06778.1	932	888.118	0	0
AT3G06780.1	1034	990.118	1	17.3714
AT3G06790.1	948	904.118	0.5	9.51189
AT3G06810.1	2851	2807.12	2	12.2544
AT3G06820.2	1574	1530.12	0	0
AT3G06830.1	2122	2078.12	0	0
AT3G06840.1	858	814.118	0	0
AT3G06850.1	1848	1804.12	0	0
AT3G06860.1	2575	2531.12	4	27.1813
AT3G06868.1	1493	1449.12	2.5785	30.6045
AT3G06870.1	931	887.118	0.421498	8.17215
AT3G06880.2	3956	3912.12	0.000622034	0.00273479
AT3G06890.1	731	687.118	0	0
AT3G06895.1	163	119.136	0	0
AT3G06900.1	574	530.118	0	0
AT3G06910.1	1793	1749.12	0	0
AT3G06920.1	2616	2572.12	0	0
AT3G06930.2	2025	1981.12	0.00656414	0.0569888
AT3G06940.1	2608	2564.12	0	0
AT3G06950.1	1223	1179.12	2	29.1739
AT3G06960.1	1654	1610.12	4	42.7292
AT3G06962.1	210	166.118	0	0
AT3G06970.1	954	910.118	0	0
AT3G06980.1	2581	2537.12	3	20.3377
AT3G06985.1	213	169.118	0	0
AT3G06990.1	1620	1576.12	0	0
AT3G06995.1	156	112.155	0	0
AT3G07000.1	1896	1852.12	0	0
AT3G07005.1	237	193.118	0	0
AT3G07010.1	1673	1629.12	1	10.5577
AT3G07020.2	2493	2449.12	0	0
AT3G07025.1	73	37.9801	0	0
AT3G07030.1	1218	1174.12	5	73.2454
AT3G07040.1	3073	3029.12	2	11.3563
AT3G07050.1	1843	1799.12	1	9.5601
AT3G07055.1	36	17.4821	0	0
AT3G07060.1	2684	2640.12	0	0
AT3G07070.1	1649	1605.12	0	0
AT3G07080.1	1831	1787.12	1	9.6243
AT3G07090.1	1046	1002.12	0	0
AT3G07100.1	4096	4052.12	6	25.4678
AT3G07110.2	893	849.118	0.272709	5.524
AT3G07115.1	82	44.3181	0	0
AT3G07120.1	1264	1220.12	0	0
AT3G07130.1	1676	1632.12	0	0
AT3G07140.1	2126	2082.12	0.0137964	0.113968
AT3G07150.1	600	556.118	0	0
AT3G07160.1	5870	5826.12	6	17.7131
AT3G07170.1	1088	1044.12	4	65.892
AT3G07180.1	2060	2016.12	0	0
AT3G07185.1	72	37.3128	0	0
AT3G07190.1	1157	1113.12	1	15.4519
AT3G07195.1	941	897.118	3	57.5167
AT3G07200.1	923	879.118	0	0
AT3G07210.1	2179	2135.12	0	0
AT3G07215.4	626	582.118	0	0
AT3G07220.1	1210	1166.12	2	29.4992
