target_id	length	eff_length	est_counts	tpm
AT1G77690.1	1727	1683.12	0	0
AT1G77700.1	1071	1027.12	0	0
AT1G77710.1	647	603.118	2	57.15
AT1G77720.1	2753	2709.12	0	0
AT1G77730.1	798	754.118	0	0
AT1G77740.1	2698	2654.12	3	19.48
AT1G77746.1	174	130.124	0	0
AT1G77750.1	691	647.118	0	0
AT1G77760.1	3034	2990.12	23	132.565
AT1G77765.4	837	793.118	0	0
AT1G77770.1	1216	1172.12	0	0
AT1G77780.1	1229	1185.12	0	0
AT1G77790.1	1041	997.118	0	0
AT1G77800.1	4959	4915.12	0.762826	2.67473
AT1G77810.1	1631	1587.12	0	0
AT1G77815.1	303	259.118	0	0
AT1G77820.1	606	562.118	0	0
AT1G77830.1	558	514.118	0	0
AT1G77840.1	1788	1744.12	0	0
AT1G77850.1	2076	2032.12	0	0
AT1G77855.1	1162	1118.12	0	0
AT1G77860.1	1056	1012.12	0	0
AT1G77870.1	637	593.118	0	0
AT1G77880.1	393	349.118	0	0
AT1G77885.1	1043	999.118	0	0
AT1G77890.1	2275	2231.12	0	0
AT1G77910.1	270	226.118	0	0
AT1G77920.1	1826	1782.12	0	0
AT1G77930.1	1172	1128.12	5	76.3843
AT1G77932.1	795	751.118	0	0
AT1G77940.1	652	608.118	6	170.04
AT1G77950.1	1027	983.118	0	0
AT1G77960.1	1673	1629.12	0	0
AT1G77980.1	1370	1326.12	0	0
AT1G77990.1	2203	2159.12	1	7.98201
AT1G77992.1	686	642.118	0	0
AT1G78000.1	2291	2247.12	0	0
AT1G78010.1	1872	1828.12	1	9.42723
AT1G78020.1	847	803.118	6	128.754
AT1G78030.1	783	739.118	0	0
AT1G78040.1	938	894.118	11.9216	229.788
AT1G78050.1	1553	1509.12	0	0
AT1G78060.1	2477	2433.12	2	14.1663
AT1G78070.1	2077	2033.12	0	0
AT1G78080.1	1825	1781.12	9	87.084
AT1G78090.1	1400	1356.12	0	0
AT1G78095.1	2432	2388.12	0	0
AT1G78100.1	1318	1274.12	1	13.5263
AT1G78110.1	1508	1464.12	4	47.0839
AT1G78120.1	1758	1714.12	0	0
AT1G78130.1	1592	1548.12	0	0
AT1G78140.1	1314	1270.12	1	13.5689
AT1G78150.3	1061	1017.12	0	0
AT1G78160.1	1953	1909.12	0	0
AT1G78170.1	920	876.118	0	0
AT1G78172.1	288	244.118	0	0
AT1G78180.1	1378	1334.12	1	12.918
AT1G78190.1	375	331.118	0	0
AT1G78200.1	1194	1150.12	1.96806	29.4907
AT1G78206.1	123	79.7311	0	0
AT1G78210.1	1130	1086.12	0	0
AT1G78220.1	738	694.118	0	0
AT1G78230.1	2295	2251.12	0	0
AT1G78240.1	2760	2716.12	0.131313	0.833195
AT1G78250.1	38	18.4192	0	0
AT1G78260.1	1530	1486.12	0	0
AT1G78265.2	1563	1519.12	0	0
AT1G78270.1	1792	1748.12	0	0
AT1G78280.1	3355	3311.12	3	15.6147
AT1G78290.2	1517	1473.12	0	0
AT1G78300.1	1325	1281.12	3	40.3571
AT1G78310.1	1398	1354.12	0	0
AT1G78320.1	823	779.118	0	0
AT1G78330.1	2111	2067.12	0	0
AT1G78340.1	877	833.118	0	0
AT1G78350.1	3359	3315.12	0	0
AT1G78355.1	450	406.118	0	0
AT1G78360.1	669	625.118	0	0
AT1G78370.1	899	855.118	12	241.849
AT1G78380.1	993	949.118	24	435.792
AT1G78390.1	1981	1937.12	0	0
AT1G78400.1	1215	1171.12	0	0
AT1G78410.1	660	616.118	0	0
AT1G78420.1	1923	1879.12	2.14248	19.6494
AT1G78430.1	1500	1456.12	0	0
AT1G78440.1	1224	1180.12	0	0
AT1G78450.1	859	815.118	2	42.2861
AT1G78460.1	918	874.118	0	0
AT1G78470.1	1224	1180.12	0	0
AT1G78476.1	638	594.118	0	0
AT1G78478.1	101	59.5844	0	0
AT1G78480.1	609	565.118	0	0
AT1G78490.1	1810	1766.12	0	0
AT1G78500.1	2304	2260.12	0	0
AT1G78510.1	1600	1556.12	1.76848	19.586
AT1G78520.1	348	304.118	0	0
AT1G78530.1	1281	1237.12	0	0
AT1G78540.2	2478	2434.12	0	0
AT1G78550.1	1302	1258.12	0	0
AT1G78560.1	1507	1463.12	0	0
AT1G78570.1	2463	2419.12	3	21.3724
AT1G78580.1	3190	3146.12	1	5.47789
AT1G78590.1	1295	1251.12	0	0
AT1G78600.2	1377	1333.12	0	0
AT1G78610.1	2767	2723.12	1	6.32881
AT1G78620.2	2056	2012.12	6.76634e-05	0.000579547
AT1G78630.1	1019	975.118	9	159.065
AT1G78640.1	1464	1420.12	0	0
AT1G78650.1	1721	1677.12	0	0
AT1G78660.1	1322	1278.12	0	0
AT1G78670.1	1347	1303.12	0	0
AT1G78680.1	1429	1385.12	0	0
AT1G78690.1	1163	1119.12	0	0
AT1G78700.1	1626	1582.12	0	0
AT1G78710.1	1080	1036.12	0	0
AT1G78720.1	1428	1384.12	0	0
AT1G78730.1	1414	1370.12	1	12.5785
AT1G78740.1	918	874.118	0	0
AT1G78750.1	1377	1333.12	0	0
AT1G78760.1	1359	1315.12	0	0
AT1G78770.1	2308	2264.12	0	0
AT1G78780.2	840	796.118	0	0
AT1G78790.1	696	652.118	0	0
AT1G78800.1	1460	1416.12	1	12.17
AT1G78810.1	1758	1714.12	0	0
AT1G78815.1	1003	959.118	0	0
AT1G78820.1	1690	1646.12	4.28106	44.8207
AT1G78830.1	1598	1554.12	24.7189	274.116
AT1G78840.1	1320	1276.12	0	0
AT1G78850.1	1506	1462.12	13	153.232
AT1G78860.1	1332	1288.12	0	0
AT1G78865.1	1877	1833.12	0	0
AT1G78870.1	905	861.118	0	0
AT1G78880.1	2246	2202.12	0.5	3.91307
AT1G78882.1	2246	2202.12	0.5	3.91307
AT1G78890.1	802	758.118	0	0
AT1G78895.1	802	758.118	2	45.4655
AT1G78900.1	2376	2332.12	20	147.798
AT1G78910.1	1587	1543.12	0	0
AT1G78915.3	1522	1478.12	0	0
AT1G78920.1	3093	3049.12	2	11.3043
AT1G78922.1	863	819.118	0	0
AT1G78930.1	2073	2029.12	0	0
AT1G78940.2	2473	2429.12	0	0
AT1G78950.1	2406	2362.12	0	0
AT1G78955.1	2310	2266.12	0	0
AT1G78960.1	2578	2534.12	0	0
AT1G78970.2	2477	2433.12	0	0
AT1G78980.1	2491	2447.12	0	0
AT1G78990.1	1368	1324.12	0	0
AT1G78995.1	866	822.118	0	0
AT1G79000.2	5832	5788.12	0	0
AT1G79010.1	1023	979.118	1	17.6016
AT1G79020.1	1893	1849.12	0	0
AT1G79030.1	1882	1838.12	0	0
AT1G79040.1	720	676.118	457	11648.8
AT1G79050.1	1482	1438.12	0	0
AT1G79060.1	1853	1809.12	0	0
AT1G79070.1	773	729.118	0	0
AT1G79075.1	290	246.118	0	0
AT1G79080.1	1973	1929.12	1	8.93366
AT1G79090.1	3000	2956.12	0	0
AT1G79100.1	213	169.118	0	0
AT1G79110.1	1369	1325.12	0	0
AT1G79120.1	2199	2155.12	0	0
AT1G79130.1	610	566.118	0	0
AT1G79150.1	2736	2692.12	1	6.40169
AT1G79160.1	966	922.118	0	0
AT1G79170.1	255	211.118	0	0
AT1G79180.1	1112	1068.12	0	0
AT1G79190.1	4067	4023.12	0	0
AT1G79200.1	826	782.118	0	0
AT1G79210.1	1061	1017.12	0	0
AT1G79220.1	1591	1547.12	0	0
AT1G79230.1	1531	1487.12	2.68062	31.0655
AT1G79240.1	73	37.9801	0	0
AT1G79245.1	4780	4736.12	37	134.638
AT1G79250.1	1902	1858.12	0	0
AT1G79260.1	782	738.118	0	0
AT1G79270.1	2531	2487.12	1	6.92934
AT1G79280.2	6589	6545.12	3.74351e-07	9.85711e-07
AT1G79290.1	72	37.3128	0	0
AT1G79300.1	72	37.3128	0	0
AT1G79310.1	1410	1366.12	0	0
AT1G79320.1	1107	1063.12	0	0
AT1G79330.1	1302	1258.12	0	0
AT1G79340.1	1605	1561.12	5	55.1979
AT1G79350.1	4283	4239.12	4	16.262
AT1G79360.1	1784	1740.12	0	0
AT1G79370.1	1641	1597.12	0	0
AT1G79380.1	1820	1776.12	4	38.8129
AT1G79390.1	666	622.118	0	0
AT1G79400.1	2352	2308.12	0	0
AT1G79410.1	1754	1710.12	2	20.1554
AT1G79420.1	1482	1438.12	0	0
AT1G79430.2	1441	1397.12	1	12.3355
AT1G79440.1	2039	1995.12	2	17.2763
AT1G79450.1	1433	1389.12	0	0
AT1G79460.1	2576	2532.12	0	0
AT1G79470.1	1950	1906.12	1	9.04146
AT1G79480.1	1709	1665.12	0	0
AT1G79490.1	2734	2690.12	0	0
AT1G79500.5	2194	2150.12	0	0
AT1G79510.1	1243	1199.12	0	0
AT1G79520.2	1463	1419.12	0	0
AT1G79529.1	561	517.118	0	0
AT1G79530.1	1745	1701.12	0	0
AT1G79540.1	2594	2550.12	1	6.75815
AT1G79550.1	1677	1633.12	0	0
AT1G79560.1	3486	3442.12	4	20.0273
AT1G79570.1	4453	4409.12	2	7.81748
AT1G79580.1	1534	1490.12	0	0
AT1G79590.1	1139	1095.12	1	15.7372
AT1G79600.1	2490	2446.12	12	84.5458
AT1G79610.1	1943	1899.12	0	0
AT1G79620.1	3118	3074.12	0	0
AT1G79630.1	2007	1963.12	0	0
AT1G79640.1	2276	2232.12	0	0
AT1G79650.4	1635	1591.12	0	0
AT1G79660.1	603	559.118	2	61.6474
AT1G79670.1	2431	2387.12	0	0
AT1G79680.1	2549	2505.12	0	0
AT1G79690.1	2720	2676.12	0	0
AT1G79700.2	1112	1068.12	0	0
AT1G79710.1	2585	2541.12	0	0
AT1G79720.1	1681	1637.12	2	21.0542
AT1G79730.1	2011	1967.12	3	26.2833
AT1G79740.1	2041	1997.12	2	17.259
AT1G79750.1	2484	2440.12	5	35.3141
AT1G79760.1	1359	1315.12	0	0
AT1G79770.1	718	674.118	0	0
AT1G79780.1	621	577.118	0	0
AT1G79790.1	868	824.118	2	41.8243
AT1G79800.1	579	535.118	0	0
AT1G79810.1	1532	1488.12	0	0
AT1G79820.1	1825	1781.12	0	0
AT1G79830.4	3547	3503.12	5.71091e-06	2.80956e-05
AT1G79840.2	2895	2851.12	0	0
AT1G79850.1	710	666.118	19	491.576
AT1G79860.1	1711	1667.12	0	0
AT1G79870.1	1166	1122.12	0	0
AT1G79880.1	1436	1392.12	2	24.7595
AT1G79890.1	2649	2605.12	0	0
AT1G79900.1	1455	1411.12	0	0
AT1G79910.1	1471	1427.12	0	0
AT1G79915.1	939	895.118	0	0
AT1G79920.1	2963	2919.12	0.0131379	0.0775643
AT1G79930.1	2997	2953.12	1.72065	10.0415
AT1G79940.1	2313	2269.12	0	0
AT1G79950.1	3123	3079.12	0	0
AT1G79960.1	885	841.118	0	0
AT1G79970.1	1329	1285.12	0	0
AT1G79980.1	74	38.6548	0	0
AT1G79990.1	3934	3890.12	4.11681	18.2384
AT1G80000.1	2345	2301.12	4	29.9578
AT1G80010.1	2342	2298.12	0	0
AT1G80020.1	3427	3383.12	0	0
AT1G80030.1	1938	1894.12	3.99999	36.3949
AT1G80040.3	1309	1265.12	0	0
AT1G80050.1	836	792.118	0	0
AT1G80060.1	889	845.118	0	0
AT1G80070.1	7317	7273.12	13	30.8043
AT1G80080.1	1587	1543.12	1	11.1684
AT1G80090.1	1294	1250.12	0	0
AT1G80100.1	640	596.118	0	0
AT1G80110.1	1048	1004.12	0	0
AT1G80120.1	948	904.118	1	19.0618
AT1G80130.1	1375	1331.12	0	0
AT1G80133.1	540	496.118	0	0
AT1G80140.1	1011	967.118	0	0
AT1G80150.1	2035	1991.12	0	0
AT1G80160.1	862	818.118	0	0
AT1G80170.1	1603	1559.12	0	0
AT1G80180.1	759	715.118	2	48.1993
AT1G80190.1	1437	1393.12	0	0
AT1G80200.1	705	661.118	1	26.0681
AT1G80210.1	1870	1826.12	1	9.43756
AT1G80220.1	768	724.118	0	0
AT1G80230.1	946	902.118	3	57.3121
AT1G80240.1	1316	1272.12	0	0
AT1G80245.1	829	785.118	0	0
AT1G80250.1	72	37.3128	0	0
AT1G80260.1	3297	3253.12	1	5.29772
AT1G80270.1	2071	2027.12	0	0
AT1G80280.1	2687	2643.12	1	6.52036
AT1G80290.2	1070	1026.12	1	16.7954
AT1G80300.1	2212	2168.12	7	55.6421
AT1G80310.1	1937	1893.12	2	18.2071
AT1G80320.1	963	919.118	0	0
AT1G80325.2	1409	1365.12	0	0
AT1G80330.1	1068	1024.12	0	0
AT1G80340.1	1083	1039.12	0	0
AT1G80350.1	1932	1888.12	0	0
AT1G80360.1	1492	1448.12	4	47.6041
AT1G80370.1	1588	1544.12	0	0
AT1G80380.2	1704	1660.12	11.7739	122.228
AT1G80390.1	540	496.118	0	0
AT1G80400.1	1747	1703.12	1	10.1191
AT1G80410.2	3183	3139.12	4	21.9604
AT1G80420.1	1510	1466.12	0	0
AT1G80430.1	82	44.3181	0	0
AT1G80440.1	1465	1421.12	11	133.398
AT1G80450.1	854	810.118	0	0
AT1G80460.1	1959	1915.12	1.98844e-08	1.78939e-07
AT1G80470.1	1565	1521.12	0	0
AT1G80480.1	1640	1596.12	10	107.975
AT1G80490.2	3787	3743.12	1.45062e-06	6.67897e-06
AT1G80500.1	898	854.118	0	0
AT1G80510.1	1945	1901.12	0	0
AT1G80520.1	579	535.118	0	0
AT1G80530.1	2035	1991.12	0	0
AT1G80540.1	1678	1634.12	0	0
AT1G80550.1	1759	1715.12	0	0
AT1G80555.1	714	670.118	0	0
AT1G80560.1	1460	1416.12	2	24.3399
AT1G80570.2	1837	1793.12	0	0
AT1G80580.1	771	727.118	0	0
AT1G80590.1	708	664.118	0	0
AT1G80600.1	1590	1546.12	9	100.32
AT1G80610.1	1180	1136.12	1	15.1693
AT1G80620.1	1522	1478.12	1	11.6595
AT1G80630.1	1961	1917.12	2	17.9792
AT1G80640.1	1734	1690.12	0.398324	4.0617
AT1G80650.1	889	845.118	0	0
AT1G80660.1	2865	2821.12	0	0
AT1G80670.1	1439	1395.12	4	49.4126
AT1G80680.1	3632	3588.12	3	14.4093
AT1G80690.1	1178	1134.12	1	15.196
AT1G80700.1	868	824.118	0	0
AT1G80710.1	1702	1658.12	0	0
AT1G80720.1	942	898.118	0	0
AT1G80730.1	925	881.118	0	0
AT1G80740.1	2593	2549.12	0	0
AT1G80745.1	566	522.118	0	0
AT1G80750.1	975	931.118	2	37.0181
AT1G80760.1	1212	1168.12	0	0
AT1G80770.1	1685	1641.12	0	0
AT1G80780.3	1156	1112.12	0	0
AT1G80790.1	2314	2270.12	2	15.1834
AT1G80800.1	298	254.118	0	0
AT1G80810.2	2421	2377.12	0	0
AT1G80820.1	1283	1239.12	0	0
AT1G80830.1	1838	1794.12	0	0
AT1G80831.1	111	68.4893	0	0
AT1G80840.1	1195	1151.12	3	44.9148
AT1G80850.1	1392	1348.12	0	0
AT1G80860.2	681	637.118	1	27.0501
AT1G80865.1	721	677.118	0	0
AT1G80870.1	2251	2207.12	1	7.80841
AT1G80880.1	1623	1579.12	1	10.9137
AT1G80890.1	661	617.118	1	27.9267
AT1G80900.1	1614	1570.12	0	0
AT1G80910.1	1927	1883.12	2	18.3038
AT1G80920.1	852	808.118	16	341.219
AT1G80930.1	3256	3212.12	1	5.36534
AT1G80940.1	1246	1202.12	0	0
AT1G80950.1	1484	1440.12	2	23.9343
AT1G80960.2	1702	1658.12	0	0
AT1G80970.2	952	908.118	0	0
AT1G80980.1	1418	1374.12	0	0
AT1G80990.1	690	646.118	0	0
AT1G81001.1	276	232.118	0	0
AT1G81020.1	739	695.118	0	0
AT1G01020.2	1085	1041.12	2	33.1069
AT1G01040.1	6251	6207.12	0	0
AT1G01060.2	2814	2770.12	0	0
AT1G01060.3	2517	2473.12	0	0
AT1G01060.4	2641	2597.12	3	19.9076
AT1G01060.5	2722	2678.12	0	0
AT1G01070.2	1433	1389.12	0	0
AT1G01080.1	1319	1275.12	1.73087	23.3938
AT1G01100.2	631	587.118	0	0
AT1G01100.3	566	522.118	6.53081	215.569
AT1G01100.4	607	563.118	0	0
AT1G01110.1	1439	1395.12	0	0
AT1G01140.1	1689	1645.12	0	0
AT1G01140.2	1694	1650.12	0	0
AT1G01160.1	1045	1001.12	0	0
AT1G01170.2	503	459.118	4	150.15
AT1G01240.2	1368	1324.12	0	0
AT1G01240.3	1941	1897.12	0	0
AT1G01260.2	2378	2334.12	0	0
AT1G01260.3	2577	2533.12	0	0
AT1G01290.2	1017	973.118	0	0
AT1G01320.2	6049	6005.12	0.297553	0.853948
AT1G01340.1	2411	2367.12	0	0
AT1G01370.2	879	835.118	0	0
AT1G01448.2	1034	990.118	0	0
AT1G01448.3	652	608.118	0	0
AT1G01453.1	1112	1068.12	0	0
AT1G01480.2	1735	1691.12	0	0
AT1G01490.2	986	942.118	1	18.2929
AT1G01540.1	1908	1864.12	4	36.9807
AT1G01550.2	1434	1390.12	10	123.976
AT1G01560.1	1710	1666.12	0	0
AT1G01620.2	1279	1235.12	0	0
AT1G01640.2	883	839.118	0	0
AT1G01650.2	2220	2176.12	0	0
AT1G01740.2	1688	1644.12	0	0
AT1G01800.2	1098	1054.12	0	0
AT1G01830.1	2108	2064.12	0	0
AT1G01830.3	2438	2394.12	0	0
AT1G01880.2	1993	1949.12	0	0
AT1G01910.2	1499	1455.12	0	0
AT1G01910.3	1519	1475.12	0	0
AT1G01910.4	1513	1469.12	0	0
AT1G01910.5	1374	1330.12	0.00459979	0.0595986
AT1G01920.2	1863	1819.12	0	0
AT1G01950.1	2995	2951.12	1.00889e-06	5.89175e-06
AT1G01950.2	2944	2900.12	0.999999	5.94254
AT1G02010.2	2161	2117.12	0	0
AT1G02020.2	2333	2289.12	0	0
AT1G02065.2	1648	1604.12	0	0
AT1G02080.2	7491	7447.12	0.0785621	0.181808
AT1G02090.2	1046	1002.12	3	51.593
AT1G02090.3	1655	1611.12	0	0
AT1G02100.1	1431	1387.12	0	0
AT1G02100.2	1326	1282.12	0	0
AT1G02145.1	1643	1599.12	0	0
AT1G02145.2	1361	1317.12	0	0
AT1G02145.4	1724	1680.12	0	0
AT1G02160.1	485	441.118	0	0
AT1G02190.2	2161	2117.12	0	0
AT1G02205.1	2357	2313.12	0	0
AT1G02205.2	2213	2169.12	0	0
AT1G02280.2	1161	1117.12	3.99915	61.6961
AT1G02470.1	865	821.118	0	0
AT1G02500.2	1530	1486.12	6.5	75.3787
AT1G02630.2	1435	1391.12	0	0
AT1G02690.1	1937	1893.12	0	0
AT1G02720.2	1464	1420.12	0	0
AT1G02750.2	828	784.118	1	21.9789
AT1G02840.2	1555	1511.12	0	0
AT1G02840.3	1237	1193.12	0.934059	13.4921
AT1G02850.1	1651	1607.12	5.92886	63.5787
AT1G02850.2	1732	1688.12	0	0
AT1G02850.3	1660	1616.12	0.071143	0.75866
AT1G02850.5	1801	1757.12	0	0
AT1G02860.2	1511	1467.12	0	0
AT1G02880.1	1361	1317.12	0	0
AT1G02880.2	1406	1362.12	0	0
AT1G02880.4	1167	1123.12	0.803625	12.3315
AT1G02890.2	4047	4003.12	1	4.30517
AT1G02930.2	866	822.118	1	20.963
AT1G02950.1	903	859.118	0	0
AT1G02950.3	904	860.118	0	0
AT1G02950.4	913	869.118	0	0
AT1G02960.1	1583	1539.12	0.999999	11.1974
AT1G02960.3	1642	1598.12	0	0
AT1G02990.1	4426	4382.12	0.000110222	0.000433483
AT1G02990.2	4371	4327.12	2.43584	9.70149
AT1G03040.2	1440	1396.12	1.99976	24.6856
AT1G03055.2	1027	983.118	0	0
AT1G03070.2	1054	1010.12	0	0
AT1G03090.1	2546	2502.12	2	13.7756
AT1G03160.2	2948	2904.12	0	0
AT1G03180.2	1499	1455.12	0	0
AT1G03190.2	2676	2632.12	0	0
AT1G03250.1	1170	1126.12	2	30.6079
AT1G03290.2	2194	2150.12	0	0
AT1G03310.1	2932	2888.12	0	0
AT1G03457.1	1717	1673.12	0	0
AT1G03470.2	1175	1131.12	0	0
AT1G03520.2	1404	1360.12	0	0
AT1G03630.2	1379	1335.12	0	0
AT1G03687.2	1428	1384.12	0	0
AT1G03710.2	743	699.118	0	0
AT1G03740.2	3099	3055.12	0	0
AT1G03770.1	1611	1567.12	0	0
AT1G03770.3	1630	1586.12	0	0
AT1G03780.1	2504	2460.12	0	0
AT1G03780.2	2532	2488.12	0	0
AT1G03830.1	3071	3027.12	0	0
AT1G03840.2	1590	1546.12	0	0
AT1G03850.2	660	616.118	0	0
AT1G03860.2	1355	1311.12	0	0
AT1G03860.3	1367	1323.12	0	0
AT1G03910.1	2128	2084.12	2	16.5385
AT1G03960.2	2483	2439.12	0	0
AT1G04020.2	2394	2350.12	0	0
AT1G04080.1	2691	2647.12	0	0
AT1G04080.2	1995	1951.12	0	0
AT1G04120.2	5386	5342.12	1.62291e-07	5.23564e-07
AT1G04140.1	3123	3079.12	4.8957	27.4017
AT1G04270.2	795	751.118	2.98441	68.4761
AT1G04300.1	3586	3542.12	7.18926e-05	0.000349792
AT1G04300.2	3783	3739.12	0	0
AT1G04300.4	3535	3491.12	6.99993	34.5555
AT1G04400.1	2444	2400.12	0	0
AT1G04430.2	2268	2224.12	3	23.2462
AT1G04490.2	1612	1568.12	0	0
AT1G04510.2	1981	1937.12	1	8.89677
AT1G04550.1	1391	1347.12	0	0
AT1G04590.1	1344	1300.12	0.985975	13.0699
AT1G04640.2	1138	1094.12	0	0
AT1G04750.2	937	893.118	0	0
AT1G04830.1	1654	1610.12	0	0
AT1G04870.1	1537	1493.12	0	0
AT1G04930.1	1317	1273.12	0	0
AT1G04945.1	1626	1582.12	0	0
AT1G04945.2	1635	1591.12	0	0
AT1G04950.2	2110	2066.12	0	0
AT1G04950.3	2328	2284.12	0	0
AT1G04960.1	1369	1325.12	1	13.0057
AT1G04970.2	1279	1235.12	0	0
AT1G04990.1	1838	1794.12	0	0
AT1G05000.1	1104	1060.12	1	16.2568
AT1G05040.2	996	952.118	0	0
AT1G05170.1	1881	1837.12	0	0
AT1G05180.2	1817	1773.12	1	9.71965
AT1G05180.3	1942	1898.12	0	0
AT1G05200.2	3305	3261.12	7.93679e-06	4.19437e-05
AT1G05220.2	769	725.118	0	0
AT1G05230.2	2888	2844.12	0	0
AT1G05230.3	2678	2634.12	1.72378	11.2781
AT1G05230.4	2974	2930.12	0	0
AT1G05300.2	1838	1794.12	0	0
AT1G05320.2	2639	2595.12	0	0
AT1G05320.3	2699	2655.12	0	0
AT1G05380.2	4136	4092.12	0.0501316	0.211131
AT1G05400.2	962	918.118	0	0
AT1G05410.2	1657	1613.12	0	0
AT1G05450.1	464	420.118	0	0
AT1G05550.1	1263	1219.12	0.930497	13.154
AT1G05550.2	1267	1223.12	0.0695032	0.97932
AT1G05570.2	6108	6064.12	0	0
AT1G05580.2	2879	2835.12	0	0
AT1G05600.2	1784	1740.12	0	0
AT1G05620.2	1121	1077.12	0	0
AT1G05630.2	3648	3604.12	1	4.78178
AT1G05670.2	3333	3289.12	0	0
AT1G05710.1	878	834.118	0	0
AT1G05710.3	1140	1096.12	0	0
AT1G05710.4	767	723.118	0	0
AT1G05710.5	1179	1135.12	0	0
AT1G05785.2	719	675.118	0	0
AT1G05790.2	2477	2433.12	0	0
AT1G05820.2	2041	1997.12	0	0
AT1G05830.2	3799	3755.12	2.5309	11.6155
AT1G05870.2	1234	1190.12	0	0
AT1G05870.3	1117	1073.12	0	0
AT1G05870.4	1284	1240.12	0	0
AT1G05880.1	1705	1661.12	0	0
AT1G05890.1	2296	2252.12	3	22.9572
AT1G05900.1	1506	1462.12	0	0
AT1G05960.1	3631	3587.12	2.99998	14.4132
AT1G05970.1	845	801.118	0.999992	21.5124
AT1G06040.2	1309	1265.12	0	0
AT1G06130.2	1318	1274.12	2	27.0526
AT1G06148.1	1602	1558.12	0	0
AT1G06150.2	2968	2924.12	0	0
AT1G06170.2	1588	1544.12	0	0
AT1G06190.2	1265	1221.12	4	56.4535
AT1G06210.2	1661	1617.12	0	0
AT1G06220.1	3410	3366.12	0	0
AT1G06230.2	3141	3097.12	0	0
AT1G06230.3	3045	3001.12	3	17.2277
AT1G06265.2	1179	1135.12	0	0
AT1G06390.2	1579	1535.12	3	33.6797
AT1G06420.2	956	912.118	0	0
AT1G06470.2	1906	1862.12	0	0
AT1G06500.2	739	695.118	0	0
AT1G06500.3	798	754.118	0	0
AT1G06500.4	577	533.118	0	0
AT1G06515.2	680	636.118	0	0
AT1G06570.2	1547	1503.12	1.95078	22.3668
AT1G06630.2	1459	1415.12	0	0
AT1G06630.3	1482	1438.12	0	0
AT1G06640.2	1506	1462.12	0	0
AT1G06640.3	1272	1228.12	1	14.0329
AT1G06650.1	1286	1242.12	0	0
AT1G06680.2	1069	1025.12	139.91	2352.14
AT1G06700.2	1822	1778.12	0	0
AT1G06750.1	2179	2135.12	0	0
AT1G06770.2	2204	2160.12	0	0
AT1G06780.1	2144	2100.12	0	0
AT1G06790.2	1452	1408.12	0	0
AT1G06800.2	1646	1602.12	0	0
AT1G06850.2	1300	1256.12	1	13.7201
AT1G06890.2	1368	1324.12	1	13.0155
AT1G06890.3	1551	1507.12	0	0
AT1G06960.2	965	921.118	0	0
AT1G06960.3	902	858.118	0	0
AT1G07010.1	1533	1489.12	6.94123	80.3334
AT1G07010.2	1556	1512.12	3.71051e-05	0.000422899
AT1G07150.2	1586	1542.12	0	0
AT1G07170.2	535	491.118	0	0
AT1G07170.3	935	891.118	0	0
AT1G07200.1	2037	1993.12	0	0
AT1G07280.2	2022	1978.12	6	52.2742
AT1G07280.3	2078	2034.12	0	0
AT1G07320.2	1238	1194.12	8.81701e-08	1.27251e-06
AT1G07320.3	1031	987.118	14.516	253.435
AT1G07320.4	1211	1167.12	6.48399	95.745
AT1G07350.2	1464	1420.12	0.0225414	0.273555
AT1G07390.1	3267	3223.12	0	0
AT1G07390.2	3082	3038.12	1	5.67262
AT1G07420.2	1392	1348.12	0	0
AT1G07440.2	1240	1196.12	0	0
AT1G07480.2	2066	2022.12	0	0
AT1G07570.1	1617	1573.12	0	0
AT1G07570.2	1576	1532.12	0	0
AT1G07640.1	1418	1374.12	1	12.5419
AT1G07640.2	1538	1494.12	0	0
AT1G07650.1	3451	3407.12	0	0
AT1G07660.2	666	622.118	0	0
AT1G07700.1	1098	1054.12	3	49.0479
AT1G07700.2	1377	1333.12	0	0
AT1G07705.1	2607	2563.12	0	0
AT1G07728.1	1791	1747.12	1	9.8643
AT1G07745.2	1504	1460.12	0	0
AT1G07770.2	725	681.118	4.5	113.862
AT1G07780.1	1250	1206.12	0	0
AT1G07780.2	1220	1176.12	0	0
AT1G07780.4	1537	1493.12	0	0
AT1G07780.5	1376	1332.12	0	0
AT1G07820.2	613	569.118	3	90.8463
AT1G07840.1	1322	1278.12	0	0
AT1G07840.3	1410	1366.12	0	0
AT1G07870.1	1697	1653.12	1	10.4252
AT1G07880.1	1411	1367.12	0	0
AT1G07890.1	1221	1177.12	0	0
AT1G07890.2	1267	1223.12	0	0
AT1G07890.4	1229	1185.12	0	0
AT1G07890.5	1134	1090.12	17.4247	275.473
AT1G07890.6	1304	1260.12	0	0
AT1G07890.7	1137	1093.12	1.97645	31.1606
AT1G07890.8	1269	1225.12	0	0
AT1G07910.2	3892	3848.12	0	0
AT1G07930.2	1576	1532.12	2.64008	29.697
AT1G07940.2	1991	1947.12	0	0
AT1G07960.1	849	805.118	0.999603	21.3972
AT1G07960.3	857	813.118	0.000397145	0.00841752
AT1G08000.2	1384	1340.12	0	0
AT1G08010.2	944	900.118	0	0
AT1G08040.2	1501	1457.12	0	0
AT1G08060.2	6286	6242.12	1	2.76094
AT1G08110.1	958	914.118	0	0
AT1G08110.2	1151	1107.12	0	0
AT1G08110.3	944	900.118	0	0
AT1G08125.1	1186	1142.12	0	0
